train_sample_id,utterance_id,transcript,emotion_4class,emotion_id,valence,arousal,dominance,session,speaker_id,duration,char_count,word_count,has_transcript
iemocap_train_02488,Ses03M_impro06_F015,I'm so sorry.,sad,2,2.0,2.0,3.5,Ses03,Ses03F,2.166,13,3,True
iemocap_train_02489,Ses03M_impro06_F016,"Well now you can follow his footsteps, you know? Carry out what he wanted to do.",sad,2,3.0,2.5,2.5,Ses03,Ses03F,6.9118125,80,16,True
iemocap_train_02490,Ses03M_impro06_F017,Well sure you could.,sad,2,3.5,2.5,3.5,Ses03,Ses03F,3.3585625,20,4,True
iemocap_train_02491,Ses03M_impro06_F018,Yeah.,sad,2,2.5,2.5,3.0,Ses03,Ses03F,2.02,5,1,True
iemocap_train_02492,Ses03M_impro06_F019,I would've loved to.,sad,2,2.5,2.0,3.0,Ses03,Ses03F,2.969125,20,4,True
iemocap_train_02493,Ses03M_impro06_F020,Now I can't.,sad,2,1.5,1.5,4.0,Ses03,Ses03F,3.9913125,12,3,True
iemocap_train_02494,Ses03M_impro07_F000,Hey. How's it going? I haven't seen you in awhile.,happy,3,4.0,3.5,3.0,Ses03,Ses03F,2.5299375,50,10,True
iemocap_train_02495,Ses03M_impro07_F001,What's going on Joe?,happy,3,4.0,3.0,3.0,Ses03,Ses03F,1.9599375,20,4,True
iemocap_train_02496,Ses03M_impro07_F006,You're going to be here and I'm going to be in LA so we can be together now. I mean we can be in the same city.,happy,3,5.0,4.5,4.5,Ses03,Ses03F,6.4449375,111,27,True
iemocap_train_02497,Ses03M_impro07_F007,We can party. We can have fun.,happy,3,4.5,4.0,4.0,Ses03,Ses03F,2.4399375,30,7,True
iemocap_train_02498,Ses03M_impro07_F008,Yeah. Hopefully it won't be like high school.,happy,3,4.0,3.0,3.0,Ses03,Ses03F,2.4399375,45,8,True
iemocap_train_02499,Ses03M_impro07_F009,"Oh man I am so proud of you, that is...how did you get...I mean what did you do? How did you find out or what...?",happy,3,4.0,4.0,4.0,Ses03,Ses03F,6.8299375,113,25,True
iemocap_train_02500,Ses03M_impro07_F010,Oh man.,happy,3,3.5,3.0,2.5,Ses03,Ses03F,1.555,7,2,True
iemocap_train_02501,Ses03M_impro07_F011,Did you say yes yet? I mean have you sent in your answer?,happy,3,3.0,3.5,3.0,Ses03,Ses03F,4.07,57,13,True
iemocap_train_02502,Ses03M_impro07_F012,All right.,happy,3,3.5,3.5,2.5,Ses03,Ses03F,1.6,10,2,True
iemocap_train_02503,Ses03M_impro07_F013,"This is so great, you know, because I gone fit on downtown so I'm going to be like right here. I think I'm going to be living at City Lights downtown.",happy,3,4.0,3.0,3.0,Ses03,Ses03F,8.0099375,150,31,True
iemocap_train_02504,Ses03M_impro07_F014,"Yeah, it really is.",happy,3,3.5,3.0,2.5,Ses03,Ses03F,2.7699375,19,4,True
iemocap_train_02505,Ses03M_impro07_F016,Man I'm just so happy for you. I just--,happy,3,4.0,3.0,3.0,Ses03,Ses03F,3.8999375,39,9,True
iemocap_train_02506,Ses03M_impro07_F017,"Well, I'm happy for you but I'm happy for me cause that means you're going to stay.",happy,3,4.0,4.0,3.5,Ses03,Ses03F,4.36,83,17,True
iemocap_train_02507,Ses03M_impro07_F018,Oh great. I would love to go.,happy,3,4.0,4.0,3.5,Ses03,Ses03F,3.4,29,7,True
iemocap_train_02508,Ses03M_impro07_F019,Mmmm some miso soup.,happy,3,4.0,3.5,3.0,Ses03,Ses03F,2.34,20,4,True
iemocap_train_02509,Ses03M_impro07_F023,Oh my God. I am so proud of you.,neutral,0,4.5,4.5,1.5,Ses03,Ses03F,3.2899375,32,9,True
iemocap_train_02510,Ses03M_impro08a_F004,two two six six.,neutral,0,2.5,2.0,2.0,Ses03,Ses03F,3.036625,16,4,True
iemocap_train_02511,Ses03M_impro08a_F013,"You sign the contract and then down the line the phone doesn't work and you're stuck, you can't go to a new...no. No contracts for me. You give me a new phone.",angry,1,1.5,4.0,4.5,Ses03,Ses03F,7.6181875,159,32,True
iemocap_train_02512,Ses03M_impro08a_F014,I want to talk to a supervisor,angry,1,2.0,3.5,4.0,Ses03,Ses03F,2.8,30,7,True
iemocap_train_02513,Ses03M_impro08a_F015,I would like to talk to your supervisor. Obviously you're incompetent and don't understand what I'm asking.,angry,1,1.5,3.0,5.0,Ses03,Ses03F,4.9690625,107,17,True
iemocap_train_02514,Ses03M_impro08a_F020,This is ridiculous.Well what are we supposed to do? We starve then because I can't use my phone cause,angry,1,2.0,3.5,4.5,Ses03,Ses03F,4.3775,101,19,True
iemocap_train_02515,Ses03M_impro08a_F021,"I am a realtor and this is my business. People are calling me all the time but you know, and I don't have a land line. I can't afford to have a land line",angry,1,1.5,4.5,4.5,Ses03,Ses03F,7.749375,153,34,True
iemocap_train_02516,Ses03M_impro08a_F022,That you better be sorry.,angry,1,2.0,3.0,4.0,Ses03,Ses03F,2.1493125,25,5,True
iemocap_train_02517,Ses03M_impro08b_F005,"Yeah, yeah, yeah you better be sorry.",angry,1,1.5,3.5,4.0,Ses03,Ses03F,2.36,37,7,True
iemocap_train_02518,Ses03M_impro08b_F006,No I did not drop my phone in water. I'm not five years old and just dropped my phone anywhere I see it. Okay this is my business.,angry,1,1.5,2.5,4.0,Ses03,Ses03F,6.5375,130,28,True
iemocap_train_02519,Ses03M_impro08b_F021,"Alright. Well- I guess - I guess that's okay but,",neutral,0,2.5,3.0,3.0,Ses03,Ses03F,4.79,49,10,True
iemocap_train_02520,Ses03M_impro08b_F023,Okay.,neutral,0,3.0,2.5,2.5,Ses03,Ses03F,1.3549375,5,1,True
iemocap_train_02521,Ses03M_impro08b_F024,Alright Thanks.,neutral,0,4.0,2.5,2.5,Ses03,Ses03F,2.66,15,2,True
iemocap_train_02522,Ses03M_script01_1_F000,What's he going to say? Maybe we ought to talk to him before he sees it.,neutral,0,3.0,3.0,3.0,Ses03,Ses03F,5.16775,72,16,True
iemocap_train_02523,Ses03M_script01_1_F004,Did you talk to him?,sad,2,3.0,2.5,2.5,Ses03,Ses03F,2.3201875,20,5,True
iemocap_train_02524,Ses03M_script01_1_F005,He cried hard?,sad,2,3.0,2.5,2.5,Ses03,Ses03F,1.9686875,14,3,True
iemocap_train_02525,Ses03M_script01_1_F008,"He's getting just like he did after he died, you know? What, what, what's the meaning of this?",sad,2,2.0,3.5,3.0,Ses03,Ses03F,5.7731875,94,18,True
iemocap_train_02526,Ses03M_script01_1_F016,No. It's his god damned newspapers is what it is. Now every month there's a new boy comes home and Larry's going to be the next one.,angry,1,2.0,4.0,4.0,Ses03,Ses03F,8.8239375,132,27,True
iemocap_train_02527,Ses03M_script01_1_F017,Why?,angry,1,3.0,2.5,3.0,Ses03,Ses03F,2.1444375,4,1,True
iemocap_train_02528,Ses03M_script01_1_F020,"Well what do you want me to do? I mean, you're old enough to know your own mind.",angry,1,2.0,4.0,3.5,Ses03,Ses03F,4.288875,80,18,True
iemocap_train_02529,Ses03M_script01_1_F021,"Well, I mean, you got to make sure your dad's not going--",neutral,0,3.0,3.5,2.5,Ses03,Ses03F,4.7283125,57,12,True
iemocap_train_02530,Ses03M_script01_1_F028,Did you ask Annie yet?,neutral,0,2.5,3.0,2.5,Ses03,Ses03F,3.00575,22,5,True
iemocap_train_02531,Ses03M_script01_1_F030,"Look, you never had seen many, many women. You know? I mean...",neutral,0,2.0,3.5,3.0,Ses03,Ses03F,5.3366875,62,12,True
iemocap_train_02532,Ses03M_script01_1_F038,You're just going to leave the business? You have a business here. You can't do that.,angry,1,1.5,4.5,4.0,Ses03,Ses03F,4.8334375,85,16,True
iemocap_train_02533,Ses03M_script01_1_F040,Tell me something. You can leave this business?,sad,2,2.5,2.5,2.5,Ses03,Ses03F,4.5541875,47,8,True
iemocap_train_02534,Ses03M_script01_1_F043,"I mean what the hell have we worked for then? I mean, it's all for you Chris. The whole shooting match is for you.",angry,1,1.5,4.0,4.0,Ses03,Ses03F,6.8699375,114,24,True
iemocap_train_02535,Ses03M_script01_1_F045,I don't understand you do I?,sad,2,2.0,3.0,2.0,Ses03,Ses03F,3.287,28,6,True
iemocap_train_02536,Ses03M_script01_1_F046,Yeah. I can see that.,sad,2,3.5,2.0,2.0,Ses03,Ses03F,3.5681875,21,5,True
iemocap_train_02537,Ses03M_script01_2_F000,Why did he invite her here?,angry,1,2.5,2.5,3.5,Ses03,Ses03F,2.4843125,27,6,True
iemocap_train_02538,Ses03M_script01_2_F001,Well she's been away for three and a half years in New York and suddenly she just shows up.,angry,1,2.5,4.0,4.0,Ses03,Ses03F,5.407125,91,19,True
iemocap_train_02539,Ses03M_script01_2_F006,No. She's not his girl Joe and she knows that.,angry,1,2.0,3.0,4.0,Ses03,Ses03F,4.238,46,10,True
iemocap_train_02540,Ses03M_script01_2_F009,"I mean, her faith is stronger than a rock.",angry,1,2.5,3.0,3.5,Ses03,Ses03F,4.9288125,42,9,True
iemocap_train_02541,Ses03M_script01_2_F010,"My worst times I think about her, you know, and I",sad,2,2.0,2.5,3.5,Ses03,Ses03F,5.1679375,49,11,True
iemocap_train_02542,Ses03M_script01_2_F011,it's like I know as long as she's waiting I'm right again.,sad,2,2.5,3.0,3.5,Ses03,Ses03F,6.5506875,58,12,True
iemocap_train_02543,Ses03M_script01_2_F012,"No. Nobody in my house better dare and challenge her faith. You know and maybe strangers but not his father, not his brother.",angry,1,2.0,4.0,4.5,Ses03,Ses03F,9.0206875,125,23,True
iemocap_train_02544,Ses03M_script01_2_F015,"Laugh, laugh at me but I will. Because you know what happened when she came here? When she came back she slept in his room, the memorial broke into pieces. Joe, look. Look at it. You got to believe with me.",angry,1,1.0,5.0,5.0,Ses03,Ses03F,14.02575,206,41,True
iemocap_train_02545,Ses03M_script01_2_F017,"Look, it was just last week that Detroit, some boy came back he had been away longer than Larry, you can read it for yourself. You above all people have got to believe.",sad,2,1.0,4.5,5.0,Ses03,Ses03F,10.5750625,168,33,True
iemocap_train_02546,Ses03M_script01_2_F019,I can't help it.,sad,2,1.5,2.0,3.0,Ses03,Ses03F,1.707,16,4,True
iemocap_train_02547,Ses03M_script01_3_F004,No. I'm not sorry. But I'm not going to stay.,sad,2,2.5,3.5,3.0,Ses03,Ses03F,6.1715625,45,10,True
iemocap_train_02548,Ses03M_script01_3_F006,"Look,",sad,2,2.5,2.5,2.5,Ses03,Ses03F,2.9658125,5,1,True
iemocap_train_02549,Ses03M_script01_3_F007,"you saw the way that she acted and then well, I mean, you, you were acting kind of...",sad,2,2.0,3.5,2.5,Ses03,Ses03F,7.67525,85,18,True
iemocap_train_02550,Ses03M_script01_3_F008,"Well, I don't know, embarrassed of her since I came.",sad,2,2.5,4.0,2.5,Ses03,Ses03F,6.1978125,52,10,True
iemocap_train_02551,Ses03M_script01_3_F011,"Well,",happy,3,3.5,2.5,2.0,Ses03,Ses03F,2.00625,5,1,True
iemocap_train_02552,Ses03M_script01_3_F012,I guess that's why I came.,happy,3,4.0,3.5,2.0,Ses03,Ses03F,2.900375,26,6,True
iemocap_train_02553,Ses03M_script01_3_F013,"Look, I've been ready for a long, long time now.",happy,3,3.5,4.0,3.5,Ses03,Ses03F,3.674,48,10,True
iemocap_train_02554,Ses03M_script01_3_F014,"Look, I almost got married two years ago.",happy,3,3.0,3.5,3.0,Ses03,Ses03F,3.5328125,41,8,True
iemocap_train_02555,Ses03M_script01_3_F015,You started to write me.,happy,3,3.5,2.5,2.5,Ses03,Ses03F,2.87875,24,5,True
iemocap_train_02556,Ses03M_script01_3_F016,Every day since.,happy,3,4.0,3.5,3.0,Ses03,Ses03F,2.3988125,16,3,True
iemocap_train_02557,Ses03M_script01_3_F017,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?",happy,3,4.0,4.0,3.0,Ses03,Ses03F,7.1310625,102,22,True
iemocap_train_02558,Ses03M_script01_3_F018,You'd always be so ambiguous.,happy,3,4.0,2.5,3.0,Ses03,Ses03F,3.663625,29,5,True
iemocap_train_02559,Ses03M_script01_3_F019,I'll never forgive you for that.,happy,3,4.5,3.0,3.0,Ses03,Ses03F,2.333375,32,6,True
iemocap_train_02560,Ses03M_script01_3_F020,"I mean, Why did you wait all these years? There I was sitting around and wondering if I was crazy for thinking about you.",happy,3,4.0,4.5,4.0,Ses03,Ses03F,6.5204375,121,24,True
iemocap_train_02561,Ses03M_script01_3_F021,Not like that you're not.,happy,3,3.5,3.0,3.0,Ses03,Ses03F,3.9689375,25,5,True
iemocap_train_02562,Ses03M_script01_3_F029,How many?,sad,2,2.0,2.5,2.5,Ses03,Ses03F,2.2025625,9,2,True
iemocap_train_02563,Ses03M_script01_3_F030,Geez.,sad,2,2.5,2.0,3.0,Ses03,Ses03F,2.3115625,5,1,True
iemocap_train_02564,Ses03M_script01_3_F031,And you still feel that way?,sad,2,2.0,2.5,2.0,Ses03,Ses03F,3.4019375,28,6,True
iemocap_train_02565,Ses03M_script01_3_F033,"that includes me too, I mean and the money, you have right to that money. Your father put planes up in the air, good planes and he deserves it, you should be proud of that. A man should be paid for that.",sad,2,2.0,4.0,4.5,Ses03,Ses03F,12.8209375,203,42,True
iemocap_train_02566,Ses03M_script01_3_F034,What am I going to do with a fortune?,happy,3,4.0,3.5,3.0,Ses03,Ses03F,3.947125,37,9,True
iemocap_train_02567,Ses03M_script02_1_F005,Yes.,neutral,0,3.0,3.5,3.0,Ses03,Ses03F,1.962375,4,1,True
iemocap_train_02568,Ses03M_script02_1_F016,I'm just not.,neutral,0,2.0,3.0,3.5,Ses03,Ses03F,2.27575,13,3,True
iemocap_train_02569,Ses03M_script02_2_F000,About what?,angry,1,2.6667,2.6667,2.3333,Ses03,Ses03F,2.278125,11,2,True
iemocap_train_02570,Ses03M_script02_2_F001,It's ridiculous.,angry,1,2.3333,2.3333,2.6667,Ses03,Ses03F,2.1709375,16,2,True
iemocap_train_02571,Ses03M_script02_2_F002,"It's PR. I mean, somebody sold you a good bill about this wonderful event that going to happen on the beach.",angry,1,3.0,3.0,3.3333,Ses03,Ses03F,7.221625,108,21,True
iemocap_train_02572,Ses03M_script02_2_F003,"Yeah. Everyone else was sold the same thing. I mean, look, it keeps us excited, it keeps us coming back for more and you know, keeps us thinking life's going to start any minute now.",angry,1,2.6667,3.6667,3.0,Ses03,Ses03F,11.5045,182,35,True
iemocap_train_02573,Ses03M_script02_2_F004,"Look, I'm sorry but it's still just fish to me.",angry,1,2.0,3.6667,3.0,Ses03,Ses03F,3.3035,47,10,True
iemocap_train_02574,Ses03M_script02_2_F009,Okay. Twice is as many times as we've tried and that's ever.,angry,1,2.3333,3.6667,3.0,Ses03,Ses03F,4.487875,60,12,True
iemocap_train_02575,Ses03M_script02_2_F011,"Augie, god dammit, don't ask me that. You always ask me that. I hate it when you ask me that. It's insulting.",angry,1,1.6667,4.3333,4.3333,Ses03,Ses03F,6.2648125,109,22,True
iemocap_train_02576,Ses03M_script02_2_F013,"Listen, I've waiting my entire life on this beach just standing there waiting for this fish to show up and these fish never show up.",angry,1,1.6667,4.6667,3.6667,Ses03,Ses03F,8.6996875,132,25,True
iemocap_train_02577,Ses03M_script02_2_F016,"No we won't. I mean, God, this isn't about the fish Augie.",angry,1,1.6667,4.3333,3.6667,Ses03,Ses03F,5.6269375,58,12,True
iemocap_train_02578,Ses03M_script02_2_F018,We thought I was pregnant.,sad,2,3.3333,2.0,2.3333,Ses03,Ses03F,3.736125,26,5,True
iemocap_train_02579,Ses03M_script02_2_F023,I'd rather not remember something...,sad,2,2.6667,2.6667,2.3333,Ses03,Ses03F,3.576625,36,5,True
iemocap_train_02580,Ses03M_script02_2_F024,Rather not hope for something.,sad,2,2.3333,3.0,2.0,Ses03,Ses03F,3.645,30,5,True
iemocap_train_02581,Ses03M_script02_2_F025,No.,sad,2,2.0,2.3333,2.0,Ses03,Ses03F,2.0730625,3,1,True
iemocap_train_02582,Ses03M_script02_2_F031,I want things to turn out the way that they're supposed to be.,angry,1,2.0,3.3333,2.6667,Ses03,Ses03F,4.4195625,62,13,True
iemocap_train_02583,Ses03M_script02_2_F033,Cause everything isn't anything like I thought it would be.,angry,1,2.0,3.6667,3.0,Ses03,Ses03F,5.7180625,59,10,True
iemocap_train_02584,Ses03M_script02_2_F034,This is just this. You know? I mean it's a lot and everything but it isn't somewhere else. Do you know what I'm trying to say?,sad,2,2.3333,3.0,2.0,Ses03,Ses03F,11.3678125,126,26,True
iemocap_train_02585,Ses03M_script02_2_F035,I know you are Augie. I know you wanted this evening to be nice.,sad,2,2.3333,3.6667,2.6667,Ses03,Ses03F,5.7180625,64,14,True
iemocap_train_02586,Ses03M_script02_2_F036,I can't help thinking about being somewhere else.,sad,2,2.3333,3.6667,3.0,Ses03,Ses03F,4.4426875,49,8,True
iemocap_train_02587,Ses03M_script02_2_F037,I didn't say that.,sad,2,2.3333,3.3333,2.6667,Ses03,Ses03F,2.278125,18,4,True
iemocap_train_02588,Ses03M_script02_2_F038,"Augie, whatever I'm doing I'd rather be doing with you.",sad,2,2.3333,3.6667,2.3333,Ses03,Ses03F,5.9914375,55,10,True
iemocap_train_02589,Ses03M_script02_2_F040,If anybody wants to be with anybody else it's probably you. Probably somebody who enjoys herself a little more and is not so hard.,sad,2,2.3333,2.6667,2.3333,Ses03,Ses03F,10.114875,130,24,True
iemocap_train_02590,Ses03M_script02_2_F041,"Well, I guess this is the wrong spot for the right people.",sad,2,3.3333,2.3333,2.3333,Ses03,Ses03F,8.474625,58,12,True
iemocap_train_02591,Ses03M_script02_2_F042,Yeah. I noticed that. It's real pretty on the water.,happy,3,4.0,2.3333,2.3333,Ses03,Ses03F,4.374,52,10,True
iemocap_train_02592,Ses03M_script02_2_F044,Oh you brought refreshments.,happy,3,4.0,2.3333,2.0,Ses03,Ses03F,3.1711875,28,4,True
iemocap_train_02593,Ses03M_script02_2_F046,No I'm beginning to think you might be right.,happy,3,4.0,2.6667,2.3333,Ses03,Ses03F,5.5358125,45,9,True
iemocap_train_02594,Ses03M_script02_2_F047,I think this may be the place for us after all.,happy,3,4.0,2.0,2.0,Ses03,Ses03F,4.8068125,47,11,True
iemocap_train_02595,Ses03M_script02_2_F048,I am sorry Augie.,happy,3,3.3333,2.3333,2.0,Ses03,Ses03F,2.7109375,17,4,True
iemocap_train_02596,Ses03M_script02_2_F049,Or not.,happy,3,4.0,2.6667,2.0,Ses03,Ses03F,4.8068125,7,2,True
iemocap_train_02597,Ses03M_script03_1_F003,Now and always sweet.,happy,3,3.0,2.5,3.5,Ses03,Ses03F,2.15,21,4,True
iemocap_train_02598,Ses03M_script03_1_F004,"I mean, it was, it's bound to come out sooner or later.",happy,3,2.0,3.5,3.5,Ses03,Ses03F,3.0649375,55,12,True
iemocap_train_02599,Ses03M_script03_1_F005,That sent shivers up my spine.,happy,3,5.0,4.5,3.5,Ses03,Ses03F,4.6424375,30,6,True
iemocap_train_02600,Ses03M_script03_1_F006,Behave exquisitely.,happy,3,4.0,3.0,3.5,Ses03,Ses03F,1.79,19,2,True
iemocap_train_02601,Ses03M_script03_1_F018,That's serious enough.,sad,2,4.0,2.5,3.0,Ses03,Ses03F,1.9599375,22,3,True
iemocap_train_02602,Ses03M_script03_2_F000,"Oh, come on, you knew there was nothing in that.",neutral,0,3.0,4.0,3.5,Ses03,Ses03F,3.3284375,48,10,True
iemocap_train_02603,Ses03M_script03_2_F001,Presents? A trivial little broach.,angry,1,2.0,3.5,4.0,Ses03,Ses03F,3.0936875,34,5,True
iemocap_train_02604,Ses03M_script03_2_F003,No I didn't. You made up the whole thing in your jealous imagination.,neutral,0,2.0,2.0,3.5,Ses03,Ses03F,4.377125,69,13,True
iemocap_train_02605,Ses03M_script03_2_F004,Just a little perhaps but nothing serious.,neutral,0,3.5,3.5,3.5,Ses03,Ses03F,3.2601875,42,7,True
iemocap_train_02606,Ses03M_script03_2_F006,"Well it didn't harm him, in fact, it pleasured him a lot and it didn't hurt me.",neutral,0,2.0,3.5,3.0,Ses03,Ses03F,4.4224375,79,17,True
iemocap_train_02607,Ses03M_script03_2_F010,I don't know why you want it. You've already had two glasses.,angry,1,2.5,2.5,3.5,Ses03,Ses03F,3.652625,61,12,True
iemocap_train_02608,Ses03M_script03_2_F011,I don't see what you have to go on and on with this kind of thing.,angry,1,2.0,4.0,3.5,Ses03,Ses03F,4.452625,66,16,True
iemocap_train_02609,Ses03M_script03_2_F012,It's become a habit with you.,neutral,0,3.0,2.5,3.5,Ses03,Ses03F,3.0941875,29,6,True
iemocap_train_02610,Ses03M_script03_2_F014,What?,angry,1,1.5,3.0,4.5,Ses03,Ses03F,1.6904375,5,1,True
iemocap_train_02611,Ses03M_script03_2_F016,"No, just making myself beautiful for you.",neutral,0,2.0,3.0,2.5,Ses03,Ses03F,4.0474375,41,7,True
iemocap_train_02612,Ses03M_script03_2_F017,That's the woman's job to lure the man. Watch me a moment won't you?,neutral,0,3.0,3.0,3.5,Ses03,Ses03F,5.5149375,68,14,True
iemocap_train_02613,Ses03M_script03_2_F024,"Adders don't snap, they sting.",angry,1,2.5,3.5,4.0,Ses03,Ses03F,2.580125,30,5,True
iemocap_train_02614,Ses03M_script03_2_F025,They sting.,angry,1,1.5,4.0,4.5,Ses03,Ses03F,1.796125,11,2,True
iemocap_train_02615,Ses03M_script03_2_F028,Mind your business.,angry,1,1.5,3.0,4.0,Ses03,Ses03F,2.3093125,19,3,True
iemocap_train_02616,Ses03M_script03_2_F029,You're quite insufferable. I expect it's because you're drunk.,angry,1,2.0,3.5,4.5,Ses03,Ses03F,4.0039375,62,9,True
iemocap_train_02617,Ses03M_script03_2_F030,You've always had a weak head.,angry,1,2.0,2.0,3.5,Ses03,Ses03F,1.7433125,30,6,True
iemocap_train_02618,Ses03M_script03_2_F031,"On the contrary, a child of two can get violently drunk off just one glass of brandy.",angry,1,1.5,4.0,4.5,Ses03,Ses03F,6.8223125,85,17,True
iemocap_train_02619,Ses03M_script03_2_F032,Shut up.,angry,1,2.0,3.0,4.0,Ses03,Ses03F,1.9024375,8,2,True
iemocap_train_02620,Ses03M_script03_2_F033,"Not very funny dear. In fact, maybe you better have some more brandy.",angry,1,2.5,3.0,4.0,Ses03,Ses03F,4.31675,69,13,True
iemocap_train_02621,Ses03M_script03_2_F036,They are away in Tunis.,neutral,0,3.0,2.5,3.5,Ses03,Ses03F,2.1216875,23,5,True
iemocap_train_02622,Ses03M_script03_2_F038,Very well. If you insist on being a boorish and idiotic.,angry,1,2.0,3.5,4.0,Ses03,Ses03F,6.159625,56,11,True
iemocap_train_02623,Ses03M_script03_2_F039,You are far too temperamental. Try to control yourself.,angry,1,1.5,3.5,4.0,Ses03,Ses03F,4.679,55,9,True
iemocap_train_02624,Ses03M_script03_2_F040,Go away. Go away. I hate you.,angry,1,2.0,4.0,4.5,Ses03,Ses03F,3.6816875,29,7,True
